"","date","hits","keyword","geo","time","gprop","category"
"344",2014-09-01,54,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"345",2014-10-01,65,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"346",2014-11-01,55,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"347",2014-12-01,61,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"348",2015-01-01,70,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"349",2015-02-01,62,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"350",2015-03-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"351",2015-04-01,64,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"352",2015-05-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"353",2015-06-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"354",2015-07-01,77,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"355",2015-08-01,70,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"356",2015-09-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"357",2015-10-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"358",2015-11-01,82,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"359",2015-12-01,64,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"360",2016-01-01,78,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"361",2016-02-01,66,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"362",2016-03-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"363",2016-04-01,66,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"364",2016-05-01,65,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"365",2016-06-01,80,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"366",2016-07-01,75,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"367",2016-08-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"368",2016-09-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"369",2016-10-01,75,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"370",2016-11-01,72,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"371",2016-12-01,72,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"372",2017-01-01,75,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"373",2017-02-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"374",2017-03-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"375",2017-04-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"376",2017-05-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"377",2017-06-01,62,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"378",2017-07-01,62,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"379",2017-08-01,66,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"380",2017-09-01,72,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"381",2017-10-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"382",2017-11-01,81,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"383",2017-12-01,65,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"384",2018-01-01,75,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"385",2018-02-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"386",2018-03-01,74,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"387",2018-04-01,70,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"388",2018-05-01,70,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"389",2018-06-01,70,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"390",2018-07-01,76,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"391",2018-08-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"392",2018-09-01,65,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"393",2018-10-01,75,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"394",2018-11-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"395",2018-12-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"396",2019-01-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"397",2019-02-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"398",2019-03-01,64,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"399",2019-04-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"400",2019-05-01,66,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"401",2019-06-01,72,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"402",2019-07-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"403",2019-08-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"404",2019-09-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"405",2019-10-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"406",2019-11-01,71,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"407",2019-12-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"408",2020-01-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"409",2020-02-01,64,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"410",2020-03-01,50,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"411",2020-04-01,60,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"412",2020-05-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"413",2020-06-01,79,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"414",2020-07-01,76,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"415",2020-08-01,73,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"416",2020-09-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"417",2020-10-01,68,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"418",2020-11-01,67,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"419",2020-12-01,63,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"420",2021-01-01,72,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"421",2021-02-01,60,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"422",2021-03-01,60,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"423",2021-04-01,69,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"424",2021-05-01,63,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"425",2021-06-01,59,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"426",2021-07-01,58,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"427",2021-08-01,57,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"428",2021-09-01,53,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"429",2021-10-01,55,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"430",2021-11-01,34,"car for sale","ZA","2004-01-01 2021-11-07","web",0
"431",2004-01-01,23,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"432",2004-02-01,20,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"433",2004-03-01,37,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"434",2004-04-01,21,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"435",2004-05-01,16,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"436",2004-06-01,17,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"437",2004-07-01,34,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"438",2004-08-01,14,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"439",2004-09-01,7,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"440",2004-10-01,0,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"441",2004-11-01,16,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"442",2004-12-01,0,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"443",2005-01-01,13,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"444",2005-02-01,6,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"445",2005-03-01,37,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"446",2005-04-01,11,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"447",2005-05-01,23,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"448",2005-06-01,35,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"449",2005-07-01,23,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"450",2005-08-01,8,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"451",2005-09-01,23,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"452",2005-10-01,18,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"453",2005-11-01,12,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"454",2005-12-01,25,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"455",2006-01-01,21,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"456",2006-02-01,17,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"457",2006-03-01,21,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"458",2006-04-01,20,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"459",2006-05-01,29,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"460",2006-06-01,15,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"461",2006-07-01,24,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"462",2006-08-01,25,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"463",2006-09-01,17,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"464",2006-10-01,27,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"465",2006-11-01,25,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"466",2006-12-01,31,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"467",2007-01-01,27,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"468",2007-02-01,8,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"469",2007-03-01,38,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"470",2007-04-01,20,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"471",2007-05-01,41,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"472",2007-06-01,25,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"473",2007-07-01,32,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"474",2007-08-01,22,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"475",2007-09-01,27,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"476",2007-10-01,20,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"477",2007-11-01,24,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"478",2007-12-01,32,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"479",2008-01-01,35,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"480",2008-02-01,37,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"481",2008-03-01,35,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"482",2008-04-01,32,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"483",2008-05-01,38,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"484",2008-06-01,34,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"485",2008-07-01,31,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"486",2008-08-01,33,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"487",2008-09-01,36,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"488",2008-10-01,27,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"489",2008-11-01,46,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"490",2008-12-01,34,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"491",2009-01-01,41,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"492",2009-02-01,43,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"493",2009-03-01,26,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"494",2009-04-01,58,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"495",2009-05-01,60,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"496",2009-06-01,58,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"497",2009-07-01,70,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"498",2009-08-01,60,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"499",2009-09-01,58,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"500",2009-10-01,66,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"501",2009-11-01,65,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"502",2009-12-01,95,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"503",2010-01-01,83,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"504",2010-02-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"505",2010-03-01,94,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"506",2010-04-01,98,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"507",2010-05-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"508",2010-06-01,98,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"509",2010-07-01,95,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"510",2010-08-01,75,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"511",2010-09-01,84,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"512",2010-10-01,86,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"513",2010-11-01,97,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"514",2010-12-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"515",2011-01-01,81,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"516",2011-02-01,74,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"517",2011-03-01,80,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"518",2011-04-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"519",2011-05-01,72,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"520",2011-06-01,87,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"521",2011-07-01,80,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"522",2011-08-01,80,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"523",2011-09-01,83,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"524",2011-10-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"525",2011-11-01,83,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"526",2011-12-01,78,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"527",2012-01-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"528",2012-02-01,77,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"529",2012-03-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"530",2012-04-01,67,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"531",2012-05-01,68,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"532",2012-06-01,64,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"533",2012-07-01,75,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"534",2012-08-01,65,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"535",2012-09-01,63,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"536",2012-10-01,63,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"537",2012-11-01,63,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"538",2012-12-01,61,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"539",2013-01-01,80,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"540",2013-02-01,73,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"541",2013-03-01,73,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"542",2013-04-01,78,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"543",2013-05-01,70,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"544",2013-06-01,74,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"545",2013-07-01,75,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"546",2013-08-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"547",2013-09-01,75,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"548",2013-10-01,73,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"549",2013-11-01,74,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"550",2013-12-01,62,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"551",2014-01-01,72,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"552",2014-02-01,64,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"553",2014-03-01,60,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"554",2014-04-01,65,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"555",2014-05-01,68,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"556",2014-06-01,69,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"557",2014-07-01,74,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"558",2014-08-01,70,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"559",2014-09-01,69,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"560",2014-10-01,73,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"561",2014-11-01,76,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"562",2014-12-01,79,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"563",2015-01-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"564",2015-02-01,83,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"565",2015-03-01,79,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"566",2015-04-01,81,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"567",2015-05-01,84,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"568",2015-06-01,86,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"569",2015-07-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"570",2015-08-01,83,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"571",2015-09-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"572",2015-10-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"573",2015-11-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"574",2015-12-01,90,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"575",2016-01-01,90,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"576",2016-02-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"577",2016-03-01,98,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"578",2016-04-01,90,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"579",2016-05-01,93,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"580",2016-06-01,93,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"581",2016-07-01,93,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"582",2016-08-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"583",2016-09-01,88,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"584",2016-10-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"585",2016-11-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"586",2016-12-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"587",2017-01-01,100,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"588",2017-02-01,96,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"589",2017-03-01,85,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"590",2017-04-01,89,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"591",2017-05-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"592",2017-06-01,92,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"593",2017-07-01,88,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"594",2017-08-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"595",2017-09-01,93,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"596",2017-10-01,100,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"597",2017-11-01,97,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"598",2017-12-01,96,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"599",2018-01-01,94,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"600",2018-02-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"601",2018-03-01,98,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"602",2018-04-01,93,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"603",2018-05-01,96,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"604",2018-06-01,94,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"605",2018-07-01,99,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"606",2018-08-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"607",2018-09-01,87,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"608",2018-10-01,94,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
"609",2018-11-01,91,"cars for sale","ZA","2004-01-01 2021-11-07","web",0
